,R_d_1,R_d_2,R_d_3,R_d_4,R_d_5,R_d_6,R_d_7,R_d_8,R_d_9,R_d_10,R_d_11,R_d_12,R_d_13,R_d_14,R_d_15,R_d_16,R_d_17,R_d_18,R_d_19,R_d_20,R_m_1,R_m_2,R_m_3,R_m_4,R_m_5,R_m_6,R_m_7,R_m_8,R_m_9,R_m_10,R_m_11,R_m_12,jan,label
23,0.0075010715816545845,-0.0072325037226121935,-0.0029997857295906982,-0.007522028798624514,0.003897791251624039,-0.009706643658326186,-0.006534524068830372,0.0076737557553168126,-0.020017406440382968,0.007326820603907658,-0.0046286092131364595,0.0,-0.006643046944198372,0.006687472135532779,0.0037643932683790733,0.0,0.00198544010589008,-0.03082342580361075,0.013630168105406735,0.01344688480502021,-0.002529399836297519,0.05860418481167762,-0.10286558606990415,-0.060438577522377024,0.0933726433452029,-0.012926610769984692,-0.027542194925729957,-0.02434985663271294,-0.06698602912673579,-0.08766210749910319,0.014140687739566005,0.05076519890474174,1.0,0.0
24,0.01344688480502021,-0.025144637294170047,-0.005706459712394474,-0.005280073461891632,-0.005769674590353158,0.01810584958217265,0.012539899680802602,-0.0024769196126998017,0.01015801354401802,-0.0017877094972067464,-0.01074546675621224,0.0,-0.01900882552613714,0.01591695501730106,-0.019981834695731115,0.011816496756255734,0.016258300893061683,-0.0013519603424966276,0.003158844765343005,-0.004048582995951454,0.05860418481167762,-0.10286558606990415,-0.060438577522377024,0.0933726433452029,-0.012926610769984692,-0.027542194925729957,-0.02434985663271294,-0.06698602912673579,-0.08766210749910319,0.014140687739566005,0.05076519890474174,0.017101231033351594,0.0,0.0
25,-0.004048582995951454,0.016964089006389127,-0.002166377816291143,0.011723838471558778,-0.0025751072961373023,0.00387263339070576,0.002143163309044072,0.00042771599657820403,-0.010474561778537785,-0.0015122056599697895,0.009736045002163518,0.0004285408185129569,0.00599700149925031,-0.0187353629976581,0.0004339336081580214,-0.0028193450444589092,-0.012179208351457138,0.005724350506384868,0.0026269702276706663,0.0037117903930130596,-0.10286558606990415,-0.060438577522377024,0.0933726433452029,-0.012926610769984692,-0.027542194925729957,-0.02434985663271294,-0.06698602912673579,-0.08766210749910319,0.014140687739566005,0.05076519890474174,0.017101231033351594,-0.01917604257375094,0.0,1.0
26,-0.006810193321616921,-0.003981420039814165,-0.0002220741727737563,0.0017769880053308817,-0.006208425720620858,0.010263275323516341,-0.02473498233215543,0.007246376811594234,-0.0069694244604316955,0.0230925967851483,-0.0015490152688647507,-0.004432624113475225,0.0033392698130008114,-0.016418903927224338,-0.004511617414843183,-0.01042374801722179,0.0006869704602701088,-0.018764302059496533,-0.006529850746268662,0.011502347417840396,-0.060438577522377024,0.0933726433452029,-0.012926610769984692,-0.027542194925729957,-0.02434985663271294,-0.06698602912673579,-0.08766210749910319,0.014140687739566005,0.05076519890474174,0.017101231033351594,-0.01917604257375094,-0.013259097602725922,0.0,0.0
27,-0.01980428704566639,-0.00404088424055149,0.0372315035799522,-0.011504832029452405,-0.018621973929236483,0.020398481973434638,0.021385402138540236,-0.0036413290851160522,0.004111466423024179,0.005686988171064611,-0.010631078941416015,-0.009602194787380005,0.001846722068328699,0.011059907834101379,-0.013217866909753906,0.0,-0.005542725173210194,-0.00812819321876457,-0.0018730976352142605,0.0016420361247948545,0.0933726433452029,-0.012926610769984692,-0.027542194925729957,-0.02434985663271294,-0.06698602912673579,-0.08766210749910319,0.014140687739566005,0.05076519890474174,0.017101231033351594,-0.01917604257375094,-0.013259097602725922,0.013417115685400383,0.0,1.0
28,0.0016420361247948545,0.0026442307692307048,0.008631023735315324,-0.020204421202757342,-0.0009704027171275608,0.003642544924720825,-0.017420759738688618,0.00590987441516866,-0.009302325581395321,-0.0017296763034346796,0.02623762376237626,0.008441871683550373,-0.02391772303276729,-0.012251899044351866,-0.015628876209377363,0.00504032258064524,-0.022567703109327986,0.0002565418163160693,0.017696845344960188,-0.0020161290322581182,-0.012926610769984692,-0.027542194925729957,-0.02434985663271294,-0.06698602912673579,-0.08766210749910319,0.014140687739566005,0.05076519890474174,0.017101231033351594,-0.01917604257375094,-0.013259097602725922,0.013417115685400383,-0.05760247553816822,0.0,0.0
29,0.0,0.039601363755572994,-0.0128657921291625,-0.024789164324048096,-0.0366876310272537,0.008705114254624613,-0.010517799352750769,0.003543199781956829,-0.018739815317762032,0.0019374481040685954,-0.032596685082872945,-0.035979440319817264,-0.028732227488151633,-0.028057334553217458,0.05930342014433632,-0.008590047393364886,0.020316701523752645,0.046852122986822835,0.013146853146853044,0.00662617338487026,-0.027542194925729957,-0.02434985663271294,-0.06698602912673579,-0.08766210749910319,0.014140687739566005,0.05076519890474174,0.017101231033351594,-0.01917604257375094,-0.013259097602725922,0.013417115685400383,-0.05760247553816822,-0.017372036973315685,0.0,0.0
30,-0.03583815028901738,0.03237410071942448,0.017421602787456525,0.033961187214611936,0.002208114821970808,-0.005783530707794028,-0.019113573407202208,0.03699519909630045,0.013616557734204893,-0.0026867275658247762,0.022629310344827624,-0.009747102212855685,0.013301409949454612,0.00918876345497499,-0.020811654526534884,0.006907545164718476,-0.011609498680738795,-0.021356113187399942,-0.0005455537370431252,0.0,-0.02434985663271294,-0.06698602912673579,-0.08766210749910319,0.014140687739566005,0.05076519890474174,0.017101231033351594,-0.01917604257375094,-0.013259097602725922,0.013417115685400383,-0.05760247553816822,-0.017372036973315685,-0.04639814454830338,0.0,1.0
31,0.0,0.013671318712617396,-0.007305422871593192,0.012737050665157179,0.006987143655673656,0.011656952539550458,-0.005486968449931462,-0.01875862068965517,0.002249086308687032,0.001963534361851371,-0.02295632698768202,-0.01002865329512892,-0.02547033285094069,0.0005940005940006099,-0.00920154348471358,-0.016476932294787302,0.024977155041120858,0.015750371471025204,-0.03423054417788185,-0.012420478642835464,-0.06698602912673579,-0.08766210749910319,0.014140687739566005,0.05076519890474174,0.017101231033351594,-0.01917604257375094,-0.013259097602725922,0.013417115685400383,-0.05760247553816822,-0.017372036973315685,-0.04639814454830338,-0.052707200927094355,0.0,0.0
32,-0.017976843388177954,-0.02140862550418865,0.01585288522511097,-0.02902621722846444,0.03246544519447125,0.04420921544209211,0.0035778175313059273,0.0490196078431373,-0.0232228830359672,0.019425920556683133,0.004835039817975062,0.01754882536088309,-0.008066759388038913,0.007571508693213769,-0.01976064569997216,0.020726859738784853,-0.007788595271210008,-0.011494252873563204,0.009359047078842941,-0.004776622646810891,-0.08766210749910319,0.014140687739566005,0.05076519890474174,0.017101231033351594,-0.01917604257375094,-0.013259097602725922,0.013417115685400383,-0.05760247553816822,-0.017372036973315685,-0.04639814454830338,-0.052707200927094355,0.04041396196151825,0.0,1.0
33,0.01001669449081799,0.007162534435261714,0.012855579868708887,-0.025114771806643232,-0.01218836565096948,-0.015423443634324132,0.007974935915693537,0.0011302627860978465,0.018910527801298427,0.00720221606648197,-0.00990099009900991,-0.0022222222222222365,0.02310690423162587,0.018231292517006725,-0.007215392838054502,0.0010767160161506695,-0.019628932508738872,0.029072956664838227,0.0,-0.002132196162046962,0.014140687739566005,0.05076519890474174,0.017101231033351594,-0.01917604257375094,-0.013259097602725922,0.013417115685400383,-0.05760247553816822,-0.017372036973315685,-0.04639814454830338,-0.052707200927094355,0.04041396196151825,-0.06923570744791252,0.0,1.0
34,-0.012306046013911165,-0.00514626218851566,-0.011434794445956964,0.005783530707794028,-0.026560788608981367,0.014064697609001307,0.0,-0.0002773925104022634,-0.016093229744728044,0.02594472645234069,-0.008246289169873577,-0.011640798226164041,-0.007571508693213658,0.01356315343317327,0.0002787844995817413,-0.006131549609810438,-0.0008412787436904433,-0.02133033960145947,0.006595927731574358,0.0017094017094017033,0.05076519890474174,0.017101231033351594,-0.01917604257375094,-0.013259097602725922,0.013417115685400383,-0.05760247553816822,-0.017372036973315685,-0.04639814454830338,-0.052707200927094355,0.04041396196151825,-0.06923570744791252,0.042385903742566455,0.0,0.0
35,0.018131868131868067,-0.002968159740960652,-0.014884979702300403,0.01620879120879115,0.0018924033522573767,0.0,0.002968159740960541,-0.0088781275221953,-0.004885993485342022,-0.014729950900163713,0.0,-0.016057585825027698,-0.012380416432189123,0.00626780626780632,-0.02576443941109852,-0.015111886079627991,0.00855709648863967,0.007314218841427689,-0.02410688353180368,0.017559523809523858,0.017101231033351594,-0.01917604257375094,-0.013259097602725922,0.013417115685400383,-0.05760247553816822,-0.017372036973315685,-0.04639814454830338,-0.052707200927094355,0.04041396196151825,-0.06923570744791252,0.042385903742566455,0.04384843933595994,1.0,0.0
36,0.017559523809523858,-0.010774606872451908,-0.00559317044450991,-0.004736530491415092,-0.011897679952409312,0.006622516556291425,-0.007476076555023914,-0.01566736968966553,0.0027548209366390357,0.0219780219780219,0.0,0.01732377538829155,-0.005578391074574252,-0.00944788898730442,0.010134128166914945,-0.017409265269991203,0.00870870870870877,-0.014289967252158363,0.012684989429175396,0.0032806441992245805,-0.01917604257375094,-0.013259097602725922,0.013417115685400383,-0.05760247553816822,-0.017372036973315685,-0.04639814454830338,-0.052707200927094355,0.04041396196151825,-0.06923570744791252,0.042385903742566455,0.04384843933595994,-0.05789642235557402,0.0,0.0
37,-0.015877771120431428,0.008828006088280159,-0.009354254677127359,0.008224185196466616,-0.025377643504531755,-0.009299442033477991,0.006883604505631968,0.03449347420758242,0.0009011715229798599,0.03361344537815136,0.0060975609756097615,0.007503607503607456,0.0022916069894012288,0.02114889968562439,-0.033305345647914875,0.010133178922987929,-0.004872456291200922,-0.0005760368663594306,-0.005187319884726205,-0.018539976825028948,-0.013259097602725922,0.013417115685400383,-0.05760247553816822,-0.017372036973315685,-0.04639814454830338,-0.052707200927094355,0.04041396196151825,-0.06923570744791252,0.042385903742566455,0.04384843933595994,-0.05789642235557402,-0.056457371404405654,0.0,1.0
38,0.023927633498686873,-0.004559703619264721,0.0060120240480960865,-0.0017074558907228534,0.0014253135689852314,-0.01309422146313688,0.005768676088837577,-0.0040149125322627155,0.02044342067376914,0.00874717832957117,-0.01678321678321681,0.014224751066856278,0.001963534361851371,0.018477043673012398,0.008796041781198527,-0.00844686648501358,-0.012366034624896938,0.016694490818029983,0.0027367268746578692,0.0,0.013417115685400383,-0.05760247553816822,-0.017372036973315685,-0.04639814454830338,-0.052707200927094355,0.04041396196151825,-0.06923570744791252,0.042385903742566455,0.04384843933595994,-0.05789642235557402,-0.056457371404405654,-0.019196692173888197,0.0,1.0
39,-0.0013477088948786742,0.009176788124156454,-0.005616474993313747,-0.009682625067240493,0.012764801738185838,0.012872083668543866,-0.0015885623510722981,-0.002651816494298576,0.00638128157404938,-0.0021136063408190298,-0.023034154090548098,-0.0035230352303523564,0.0029915692140332073,0.009490238611713721,0.0016116035455278064,0.0,0.01850362027353181,0.00263296471827279,-0.002888655462184864,0.014748485646563168,-0.05760247553816822,-0.017372036973315685,-0.04639814454830338,-0.052707200927094355,0.04041396196151825,-0.06923570744791252,0.042385903742566455,0.04384843933595994,-0.05789642235557402,-0.056457371404405654,-0.019196692173888197,0.017886576684300826,0.0,1.0
40,0.003876970793486701,0.014418125643666404,0.004568527918781706,-0.002779181404749864,-0.010894350139346365,0.009733606557376984,0.010654490106544843,0.003514056224899642,-0.011005502751375684,0.02099140111279718,0.00024770869457513284,-0.0012382367508667613,-0.014381353830895116,-0.0022641509433962703,-0.010590015128593032,0.0005096839959224386,-0.009679062659195159,0.011831275720164623,-0.010421962379257743,0.0,-0.017372036973315685,-0.04639814454830338,-0.052707200927094355,0.04041396196151825,-0.06923570744791252,0.042385903742566455,0.04384843933595994,-0.05789642235557402,-0.056457371404405654,-0.019196692173888197,0.017886576684300826,0.07062696276661007,0.0,0.0
41,0.0,0.020356234096692072,0.004987531172069737,-0.006451612903225823,-0.012237762237762184,0.008596713021491675,0.005264477312609594,-0.0014962593516208988,-0.005994005994006013,-0.014321608040200997,0.009941371399439179,-0.012619888944977231,0.008946830265848638,0.0007600709399544492,-0.0073417721518986845,0.016832440703901996,-0.002758966641585148,-0.005030181086519092,-0.002527805864509625,0.0027876330461227283,-0.04639814454830338,-0.052707200927094355,0.04041396196151825,-0.06923570744791252,0.042385903742566455,0.04384843933595994,-0.05789642235557402,-0.056457371404405654,-0.019196692173888197,0.017886576684300826,0.07062696276661007,0.05378453199728228,0.0,0.0
42,0.0007656967840734553,-0.021168069370058662,0.005732152162584603,0.00984455958549213,0.0035915854284247484,0.00332310838445804,0.008917197452229297,-0.005303030303030254,0.0030464584920031346,0.002784105289800109,0.008329126703684908,0.0042553191489360645,-0.003988035892322994,0.0030030030030030463,-0.00948103792415167,0.0012594458438286438,0.0017610062893080871,0.00025113008538424353,0.005523474767763048,0.006491885143570464,-0.052707200927094355,0.04041396196151825,-0.06923570744791252,0.042385903742566455,0.04384843933595994,-0.05789642235557402,-0.056457371404405654,-0.019196692173888197,0.017886576684300826,0.07062696276661007,0.05378453199728228,0.007117238787587521,0.0,1.0
43,0.00489955903968653,0.0012189176011700995,-0.005843681519357213,0.008082292432035176,-0.00631681243926141,-0.010268948655256738,0.003211462450592784,0.0012312238364935446,-0.003935071323167727,0.015061728395061813,-0.0021892483580637783,0.011457825450999605,-0.0040973728609303706,-0.011374636979670892,0.004161566707466369,-0.017796196977084344,-0.009431620749565606,-0.0032573289902280145,0.009803921568627416,-0.0102066218571073,0.04041396196151825,-0.06923570744791252,0.042385903742566455,0.04384843933595994,-0.05789642235557402,-0.056457371404405654,-0.019196692173888197,0.017886576684300826,0.07062696276661007,0.05378453199728228,0.007117238787587521,0.009135418436763354,0.0,0.0
44,0.00486144871171601,0.003628447024673465,-0.002169197396963085,0.0033816425120773985,0.001925854597977894,0.0038443056222969845,0.0028721876495931826,-0.0028639618138425194,0.0045476304451890215,-0.01096020967357636,0.0072271741748977094,-0.0016742406122937092,-0.01245807379012942,-0.0019408054342552328,0.001458434613514914,0.0007281553398057473,0.0135823429541595,0.001435750179468842,0.002150537634408645,0.0009537434430137992,-0.06923570744791252,0.042385903742566455,0.04384843933595994,-0.05789642235557402,-0.056457371404405654,-0.019196692173888197,0.017886576684300826,0.07062696276661007,0.05378453199728228,0.007117238787587521,0.009135418436763354,0.029361884945564798,0.0,1.0
45,0.0009537434430137992,-0.001897083234526864,0.0011879306248514518,0.004746084480303781,-0.0075578649031649014,-0.004045692527367972,-0.00047789725209079764,0.010757829309108402,0.000946073793755886,-0.008506616257088817,-0.00524308865586276,-0.01030186871106853,0.007988380537400142,-0.008645533141210415,0.004118217054263518,0.012786489746682728,0.00357313006193416,0.0033230477094707838,0.0,0.0009462976105985009,0.042385903742566455,0.04384843933595994,-0.05789642235557402,-0.056457371404405654,-0.019196692173888197,0.017886576684300826,0.07062696276661007,0.05378453199728228,0.007117238787587521,0.009135418436763354,0.029361884945564798,-0.025264418500759,0.0,0.0
46,-0.0016424213984045366,0.003995299647473472,-0.0067883895131085606,0.006599104407259082,-0.00819480215406232,0.00047214353163371747,0.0108541764983483,0.0014005602240896307,-0.004662004662004615,0.005620608899297386,0.002561714019562178,0.011382113821138296,-0.0027560863573725673,0.006678949792722211,0.0006863417982154728,-0.00045724737082764033,0.0004574565416286536,0.01303155006858714,0.0,0.0024825095915144146,0.04384843933595994,-0.05789642235557402,-0.056457371404405654,-0.019196692173888197,0.017886576684300826,0.07062696276661007,0.05378453199728228,0.007117238787587521,0.009135418436763354,0.029361884945564798,-0.025264418500759,0.032837972536457594,0.0,1.0
47,0.009918845807033394,0.0017857142857142796,0.003119429590017875,0.003553976010661985,-0.008410801239486454,0.007366071428571486,-0.006204298692665589,0.008918617614269708,0.0017679558011050036,0.004191484667990242,0.0,-0.0004393673110720808,0.00747252747252758,-0.0017452006980802626,-0.0032779720279719764,0.012278009208506857,-0.010179770413688559,-0.011597374179431076,0.0008855435023245039,-0.0002211900022118796,-0.05789642235557402,-0.056457371404405654,-0.019196692173888197,0.017886576684300826,0.07062696276661007,0.05378453199728228,0.007117238787587521,0.009135418436763354,0.029361884945564798,-0.025264418500759,0.032837972536457594,0.0037046816776005187,1.0,1.0
48,-0.0002211900022118796,-0.001322168356103992,-0.007943512797881747,0.0022241992882561235,0.011096316023080366,0.0008779631255486643,0.0028508771929824928,0.010496391865296271,-0.003678857390175261,-0.004561251086012129,0.0,0.009382500545494166,-0.0045395590142671685,-0.003474484256243193,-0.003050773589017175,-0.003278688524590123,-0.0013157894736841589,0.003952569169960452,0.00021872265966749185,0.001093374152635107,-0.056457371404405654,-0.019196692173888197,0.017886576684300826,0.07062696276661007,0.05378453199728228,0.007117238787587521,0.009135418436763354,0.029361884945564798,-0.025264418500759,0.032837972536457594,0.0037046816776005187,0.04040945515000871,0.0,1.0
49,0.0030441400304415107,0.0030349013657056108,-0.011886751674951346,-0.004155730533683344,-0.016692290797276518,-0.013401831583649715,0.012451890423364365,-0.011627906976744208,0.00475113122171944,0.01103355100202652,0.0004454342984410165,-0.014024933214603741,-0.012643937683449956,-0.0018294077292476676,0.00022909507445589838,0.013284470911589574,0.0,0.014240506329114,0.0037887229774904436,-0.000888099467140302,-0.019196692173888197,0.017886576684300826,0.07062696276661007,0.05378453199728228,0.007117238787587521,0.009135418436763354,0.029361884945564798,-0.025264418500759,0.032837972536457594,0.0037046816776005187,0.04040945515000871,0.019367361271694694,0.0,0.0
50,0.007498897220996836,0.0054728546409807954,-0.003048116699325032,-0.0021838829438741714,-0.002407528999781139,0.0039491004826679435,-0.0137674825174825,0.001329492576999769,-0.0042044700154901795,0.008000000000000007,-0.00022045855379193569,-0.016979051819184132,0.0071781067743381674,0.01269487750556797,0.00241917747965692,-0.0013163668275559814,0.0,-0.012741652021089678,-0.00845571873609252,-0.007181328545781019,0.017886576684300826,0.07062696276661007,0.05378453199728228,0.007117238787587521,0.009135418436763354,0.029361884945564798,-0.025264418500759,0.032837972536457594,0.0037046816776005187,0.04040945515000871,0.019367361271694694,0.009068703295859626,0.0,0.0
51,-0.000448028673835088,0.005826983415508691,-0.008021390374331583,-0.01572327044025157,-0.010953902327704212,0.008075680664513252,0.0059510185397115825,-0.004550625711035261,0.0009142857142856453,-0.0084494176752683,0.004375863657300805,-0.0032102728731941976,0.0034506556245685878,0.0018340210912426442,0.003661327231121225,0.014591883264933882,0.003146067415730425,0.006048387096774244,-0.0022266755733689747,0.0,0.07062696276661007,0.05378453199728228,0.007117238787587521,0.009135418436763354,0.029361884945564798,-0.025264418500759,0.032837972536457594,0.0037046816776005187,0.04040945515000871,0.019367361271694694,0.009068703295859626,-0.02464405099089384,0.0,0.0
52,-0.009335407868415245,0.007628449629795808,0.015364061456245803,0.0015350877192983337,-0.009415371140792606,0.0046419098143235535,0.0,-0.009460946094609457,0.007330075521990277,-0.0006615214994487584,-0.0017652250661959192,0.0026525198938991412,-0.00418871252204589,0.005091875138366175,0.007929515418502175,-0.002403846153846145,-0.005257393209200489,-0.0030830213609337465,0.0035343494588027102,0.0041822584195465575,0.05378453199728228,0.007117238787587521,0.009135418436763354,0.029361884945564798,-0.025264418500759,0.032837972536457594,0.0037046816776005187,0.04040945515000871,0.019367361271694694,0.009068703295859626,-0.02464405099089384,-0.02367870495401736,0.0,1.0
53,0.0,-0.009549189429269413,0.0026905829596413078,-0.0064847942754919785,0.0018005851901867766,0.0006740058413838844,0.0006735518634934934,-0.0026923939869867297,-0.0069741282339707,-0.0006796556411418075,-0.003627295397868991,0.01205915813424352,-0.01933453237410077,0.002980284273269129,-0.0075428571428571844,-0.002303086135421517,0.008771929824561429,0.002745995423340864,0.004335919671383026,0.0006816632583503957,0.007117238787587521,0.009135418436763354,0.029361884945564798,-0.025264418500759,0.032837972536457594,0.0037046816776005187,0.04040945515000871,0.019367361271694694,0.009068703295859626,-0.02464405099089384,-0.02367870495401736,0.004301816428381233,0.0,0.0
54,-0.00022784233310546578,-0.016864175022789474,-0.013908205841446477,0.0007052186177716191,0.011275546159267071,-0.0004645760743321458,-0.011155008133860056,0.00235017626321965,0.010550996483001064,0.005104408352668122,0.01061865189289013,-0.002969392416628636,0.006872852233676952,-0.0022753128555176305,0.0011402508551880965,0.005694760820045497,0.0006795016987541924,0.0033952014486193787,-0.008346492217459978,0.004549590536851778,0.009135418436763354,0.029361884945564798,-0.025264418500759,0.032837972536457594,0.0037046816776005187,0.04040945515000871,0.019367361271694694,0.009068703295859626,-0.02464405099089384,-0.02367870495401736,0.004301816428381233,0.018048639183423365,0.0,0.0
55,-0.0044642857142856976,0.0,0.006950672645740008,-0.003117345802716498,-0.0011168192986374947,0.005366726296958779,0.0037811387900354983,0.0015510746731663974,-0.008185840707964577,0.0033459736783403304,0.004001778568252457,-0.005978742249778568,0.004455335263978677,-0.01264138389886893,-0.005166217430368381,0.0038383382253330814,-0.00562303193882141,0.004071477041393434,0.004956071187204314,-0.00022416498542932042,0.029361884945564798,-0.025264418500759,0.032837972536457594,0.0037046816776005187,0.04040945515000871,0.019367361271694694,0.009068703295859626,-0.02464405099089384,-0.02367870495401736,0.004301816428381233,0.018048639183423365,-0.02197320086344301,0.0,1.0
