2013-01-31,1.0
2013-02-28,0.9999298994764958
2013-03-31,1.0340567903194133
2013-04-30,1.0858083668952188
2013-05-31,1.1074943025034314
2013-06-30,1.1380628033791862
2013-07-31,1.1731096666427132
2013-08-31,1.1307765502711695
2013-09-30,1.1718636548062316
2013-10-31,1.2110067074493627
2013-11-30,1.2584793848030216
2013-12-31,1.2901296580774004
2014-01-31,1.2455345808539167
2014-02-28,1.3333609255444985
2014-03-31,1.3690127763546414
2014-04-30,1.3616696796724832
2014-05-31,1.4028801364614971
2014-06-30,1.4190959586658967
2014-07-31,1.4273681313823072
2014-08-31,1.4783465575774934
2014-09-30,1.4957119839238242
2014-10-31,1.5339684494658474
2014-11-30,1.5413420292471132
2014-12-31,1.5312636043861807
2015-01-31,1.5427597975579876
2015-02-28,1.5674445513116
2015-03-31,1.5769583875045157
2015-04-30,1.5827178272961537
2015-05-31,1.6008153853396716
2015-06-30,1.5659293622659025
2015-07-31,1.5884298293528827
2015-08-31,1.609245323239277
2015-09-30,1.619025387550615
2015-10-31,1.7160919382450006
2015-11-30,1.703945868334066
2015-12-31,1.6473601269492921
2016-01-31,1.6817158689035239
2016-02-29,1.7187759729229501
2016-03-31,1.7462982725806107
2016-04-30,1.7380968369515195
2016-05-31,1.7019635675313283
2016-06-30,1.733026369036203
2016-07-31,1.755722965473512
2016-08-31,1.7756362698697816
2016-09-30,1.7837097937139752
2016-10-31,1.761948598236792
2016-11-30,1.8425002234720407
2016-12-31,1.9335059884316448
2017-01-31,1.9415690899837474
2017-02-28,2.0056496074070154
2017-03-31,2.0021616465398075
2017-04-30,2.047596053971883
2017-05-31,2.0818602714864483
2017-06-30,2.055467461123172
2017-07-31,2.0637992204242357
2017-08-31,2.035117636030477
2017-09-30,2.0586758597435915
2017-10-31,2.195843133060929
2017-11-30,2.221868132808874
2017-12-31,2.241201367656446
